"001019","HUNTINGDON COLLEGE","1500 EAST FAIRVIEW AVENUE","MONTGOMERY","AL","ALABAMA","36106","2148","6","2","2010.0","36.0","256.0","14.0","A","2009.0","26.0","236.0","11.0","A","36.0","256.0","0.0","0.0","5","D","02","04","0.0"
"001020","JACKSONVILLE STATE UNIVERSITY","700 PELHAM ROAD, NORTH","JACKSONVILLE","AL","ALABAMA","36265","1602","8","1","2010.0","328.0","2464.0","13.3","A","2009.0","288.0","2141.0","13.4","A","320.0","2430.0","10.0","113.0","5","D","03","04","0.0"
"001021","JEFFERSON DAVIS COMMUNITY COLLEGE","220 ALCO DRIVE","BREWTON","AL","ALABAMA","36427","2790","5","1","2010.0","0.0","0.0","0.0","A","2009.0","0.0","0.0","0.0","A","0.0","0.0","0.0","0.0","5","D","01","04","0.0"
"001022","JEFFERSON STATE COMMUNITY COLLEGE","2601 CARSON ROAD","BIRMINGHAM","AL","ALABAMA","35215","3098","5","1","2010.0","150.0","934.0","16.0","A","2009.0","91.0","817.0","11.1","A","0.0","0.0","150.0","934.0","5","D","07","04","0.0"
"001023","JUDSON COLLEGE","302 BIBB STREET","MARION","AL","ALABAMA","36756","2504","6","2","2010.0","13.0","74.0","17.5","A","2009.0","5.0","91.0","5.4","A","13.0","74.0","0.0","0.0","5","D","07","04","0.0"
"001024","UNIVERSITY OF WEST ALABAMA","205 NORTH WASHINGTON","LIVINGSTON","AL","ALABAMA","35470","0000","8","1","2010.0","193.0","1633.0","11.8","A","2009.0","167.0","1423.0","11.7","A","193.0","1630.0","0.0","3.0","5","D","07","04","0.0"
"001026","MARION MILITARY INSTITUTE","1101 WASHINGTON STREET","MARION","AL","ALABAMA","36756","3214","5","1","2010.0","27.0","91.0","29.6","A","2009.0","21.0","84.0","25.0","A","27.0","91.0","0.0","0.0","5","D","07","04","0.0"
"001028","MILES COLLEGE","5500 MYRON MASSEY BOULEVARD","FAIRFIELD","AL","ALABAMA","35064","2697","6","2","2010.0","144.0","737.0","19.5","A","2009.0","166.0","762.0","21.7","A","0.0","0.0","144.0","737.0","2","D","07","04","0.0"
"001029","UNIVERSITY OF MOBILE","5735 COLLEGE PARKWAY","MOBILE","AL","ALABAMA","36663","0220","8","2","2010.0","28.0","508.0","5.5","A","2009.0","35.0","496.0","7.0","A","28.0","507.0","0.0","1.0","5","D","01","04","0.0"
"001030","BISHOP STATE COMMUNITY COLLEGE","351 NORTH BROAD STREET","MOBILE","AL","ALABAMA","36603","5898","5","1","2010.0","0.0","0.0","0.0","P","2009.0","0.0","0.0","0.0","P","0.0","0.0","0.0","0.0","2","D","01","04","0.0"
"001031","NORTHEAST ALABAMA COMMUNITY COLLEGE","138  HIGHWAY 35                    138  ALABAMA HI","RAINSVILLE","AL","ALABAMA","35986","0159","5","1","2010.0","89.0","354.0","25.1","A","2009.0","81.0","323.0","25.0","A","89.0","354.0","0.0","0.0","5","D","04","04","0.0"
"001033","OAKWOOD UNIVERSITY","7000 ADVENTIST BOULEVARD, NORTHWEST","HUNTSVILLE","AL","ALABAMA","35896","0001","8","2","2010.0","104.0","484.0","21.4","A","2009.0","88.0","446.0","19.7","A","104.0","484.0","0.0","0.0","2","D","05","04","0.0"
"001034","ALABAMA SOUTHERN COMMUNITY COLLEGE","2800 SOUTH ALABAMA AVENUE","MONROEVILLE","AL","ALABAMA","36460","5698","5","1","2010.0","0.0","0.0","0.0","P","2009.0","0.0","0.0","0.0","P","0.0","0.0","0.0","0.0","5","D","01","04","0.0"
"001036","SAMFORD UNIVERSITY","800 LAKESHORE DRIVE","BIRMINGHAM","AL","ALABAMA","35229","7000","8","2","2010.0","21.0","788.0","2.6","A","2009.0","9.0","757.0","1.1","A","21.0","788.0","0.0","0.0","5","D","06","04","0.0"
"001038","SNEAD STATE COMMUNITY COLLEGE","220 NORTH WALNUT STREET","BOAZ","AL","ALABAMA","35957","0734","5","1","2010.0","0.0","0.0","0.0","A","2009.0","0.0","0.0","0.0","A","0.0","0.0","0.0","0.0","5","D","04","04","0.0"
"001040","SOUTHERN UNION STATE COMMUNITY COLLEGE","750 ROBERTS STREET","WADLEY","AL","ALABAMA","36276","0000","5","1","2010.0","143.0","743.0","19.2","P","2009.0","155.0","773.0","20.0","P","143.0","743.0","143.0","743.0","5","D","03","04","0.0"
"001041","SPRING HILL COLLEGE","4000 DAUPHIN STREET","MOBILE","AL","ALABAMA","36608","1791","8","2","2010.0","30.0","357.0","8.4","A","2009.0","25.0","349.0","7.1","A","29.0","355.0","1.0","2.0","5","D","01","04","0.0"
"001044","STILLMAN COLLEGE","3600 STILLMAN BOULEVARD","TUSCALOOSA","AL","ALABAMA","35403","1430","6","2","2010.0","70.0","351.0","19.9","A","2009.0","38.0","337.0","11.2","A","70.0","345.0","0.0","7.0","2","D","07","04","0.0"
"001046","TALLADEGA COLLEGE","627 WEST BATTLE STREET","TALLADEGA","AL","ALABAMA","35160","2354","6","2","2010.0","57.0","155.0","36.7","A","2009.0","21.0","76.0","27.6","A","55.0","147.0","3.0","23.0","2","D","03","04","0.0"
"001047","TROY UNIVERSITY","UNIVERSITY AVENUE                  ADAMS ADMINISTR","TROY","AL","ALABAMA","36082","0001","8","1","2010.0","970.0","6855.0","14.1","P","2009.0","982.0","6486.0","15.1","P","970.0","6855.0","970.0","6855.0","5","D","02","04","0.0"
"001050","TUSKEGEE UNIVERSITY","308 KRESGE CENTER","TUSKEGEE INSTITUTE","AL","ALABAMA","36088","1645","8","2","2010.0","128.0","752.0","17.0","P","2009.0","98.0","743.0","13.1","P","128.0","752.0","128.0","752.0","2","D","03","04","0.0"
"001051","UNIVERSITY OF ALABAMA","ROSE ADMINISTRATION BUILDING       UNIVERSITY BOUL","TUSCALOOSA","AL","ALABAMA","35487","0120","8","1","2010.0","324.0","3933.0","8.2","P","2009.0","206.0","3625.0","5.6","P","324.0","3933.0","324.0","3933.0","5","D","07","04","0.0"
"001052","UNIVERSITY OF ALABAMA AT BIRMINGHAM","1530 3RD AVENUE SOUTH              HILL UNIVERSITY","BIRMINGHAM","AL","ALABAMA","35294","1150","8","1","2010.0","223.0","3153.0","7.0","P","2009.0","168.0","2836.0","5.9","P","223.0","3153.0","223.0","3153.0","5","D","07","04","0.0"
"001055","UNIVERSITY OF ALABAMA IN HUNTSVILLE","212 UNIVERSITY CENTER","HUNTSVILLE","AL","ALABAMA","35899","0001","8","1","2010.0","102.0","1208.0","8.4","A","2009.0","73.0","1083.0","6.7","A","0.0","0.0","102.0","1208.0","5","D","05","04","0.0"
"001057","UNIVERSITY OF SOUTH ALABAMA","307 UNIVERSITY BOULEVARD NORTH","MOBILE","AL","ALABAMA","36688","0002","8","1","2010.0","255.0","3107.0","8.2","P","2009.0","242.0","3003.0","8.0","P","255.0","3107.0","255.0","3107.0","5","D","01","04","0.0"
"001059","LAWSON STATE COMMUNITY COLLEGE","3060 WILSON ROAD, SOUTHWEST","BIRMINGHAM","AL","ALABAMA","35221","1798","5","1","2010.0","0.0","0.0","0.0","P","2009.0","0.0","0.0","0.0","P","0.0","0.0","0.0","0.0","2","D","07","04","0.0"
"001060","JAMES H. FAULKNER STATE COMMUNITY COLLEGE","1900 HIGHWAY 31 SOUTH","BAY MINETTE","AL","ALABAMA","36507","2698","5","1","2010.0","149.0","820.0","18.1","A","2009.0","140.0","700.0","20.0","A","149.0","820.0","0.0","0.0","5","D","01","04","0.0"
"001061","ALASKA PACIFIC UNIVERSITY","4101 UNIVERSITY DRIVE","ANCHORAGE","AK","ALASKA","99508","4672","8","2","2010.0","14.0","199.0","7.0","A","2009.0","12.0","187.0","6.4","A","14.0","199.0","0.0","0.0","5","D","AL","10","0.0"
"001063","UNIVERSITY OF ALASKA FAIRBANKS","3RD FLOOR, SIGNER'S HALL","FAIRBANKS","AK","ALASKA","99775","7500","8","1","2010.0","125.0","1013.0","12.3","P","2009.0","104.0","895.0","11.6","P","125.0","1013.0","125.0","1013.0","5","D","AL","10","0.0"
"001065","UNIVERSITY OF ALASKA SOUTHEAST","11120 GLACIER HIGHWAY","JUNEAU","AK","ALASKA","99801","8680","8","1","2010.0","37.0","356.0","10.3","P","2009.0","41.0","361.0","11.3","P","37.0","356.0","37.0","356.0","5","D","AL","10","0.0"
"001070","THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT","1 GLOBAL PLACE","GLENDALE","AZ","ARIZONA","85306","6000","8","2","2010.0","2.0","268.0","0.7","A","2009.0","6.0","271.0","2.2","A","2.0","268.0","0.0","0.0","5","D","02","09","0.0"
"001071","ARIZONA WESTERN COLLEGE","2020 SOUTH AVENUE 8E               FINANCIAL AID O","YUMA","AZ","ARIZONA","85365","8847","5","1","2010.0","118.0","419.0","28.1","A","2009.0","95.0","337.0","28.1","A","118.0","419.0","0.0","0.0","3","D","07","09","0.0"
"001072","COCHISE COLLEGE","4190 WEST HIGHWAY 80","DOUGLAS","AZ","ARIZONA","85607","6190","5","1","2010.0","68.0","364.0","18.6","A","2009.0","93.0","383.0","24.2","A","68.0","364.0","0.0","0.0","3","D","08","09","0.0"
"001073","EASTERN ARIZONA COLLEGE","615 NORTH STADIUM AVENUE","THATCHER","AZ","ARIZONA","85552","0769","5","1","2010.0","0.0","0.0","0.0","A","2009.0","0.0","0.0","0.0","A","0.0","0.0","0.0","0.0","5","D","01","09","0.0"
"001074","GRAND CANYON UNIVERSITY","3300 WEST CAMELBACK ROAD","PHOENIX","AZ","ARIZONA","85017","3030","8","3","2010.0","3176.0","16283.0","19.5","A","2009.0","1204.0","7970.0","15.1","A","2967.0","15362.0","224.0","1095.0","5","D","04","09","0.0"
"001076","GLENDALE COMMUNITY COLLEGE","6000 WEST OLIVE AVENUE","GLENDALE","AZ","ARIZONA","85302","3090","5","1","2010.0","298.0","1688.0","17.6","A","2009.0","265.0","1349.0","19.6","A","298.0","1687.0","0.0","1.0","5","D","02","09","0.0"
"001077","MESA COMMUNITY COLLEGE","1833 WEST SOUTHERN AVENUE","MESA","AZ","ARIZONA","85202","4866","5","1","2010.0","685.0","3101.0","22.0","A","2009.0","522.0","2535.0","20.5","A","685.0","3100.0","0.0","1.0","5","D","05","09","0.0"
"001078","PHOENIX COLLEGE","1202 WEST THOMAS ROAD","PHOENIX","AZ","ARIZONA","85013","4234","5","1","2010.0","245.0","1157.0","21.1","A","2009.0","189.0","930.0","20.3","A","245.0","1156.0","0.0","1.0","3","D","04","09","0.0"
"001079","YAVAPAI COLLEGE","1100 EAST SHELDON STREET","PRESCOTT","AZ","ARIZONA","86301","3297","5","1","2010.0","69.0","309.0","22.3","A","2009.0","68.0","314.0","21.6","A","69.0","308.0","0.0","1.0","5","D","01","09","0.0"
"001081","ARIZONA STATE UNIVERSITY","STUDENT FINANCIAL ASSISTANCE OFFICE1151 SOUTH FORE","TEMPE","AZ","ARIZONA","85287","0412","8","1","2010.0","892.0","11015.0","8.0","A","2009.0","594.0","9936.0","5.9","A","1.0","5.0","892.0","11013.0","5","D","05","09","0.0"
"001082","NORTHERN ARIZONA UNIVERSITY","GAMMAGE, BUILDING #1 KNOLES DRIVE  ROOM 209","FLAGSTAFF","AZ","ARIZONA","86011","0001","8","1","2010.0","443.0","4732.0","9.3","A","2009.0","338.0","4567.0","7.4","A","0.0","1.0","443.0","4731.0","5","D","01","09","0.0"
"001083","UNIVERSITY OF ARIZONA (THE)","PO BOX 210066                      ADMINISTRATION","TUCSON","AZ","ARIZONA","85721","0066","8","1","2010.0","352.0","5157.0","6.8","P","2009.0","295.0","4841.0","6.0","P","352.0","5157.0","352.0","5157.0","5","D","07","09","0.0"
"001085","UNIVERSITY OF ARKANSAS AT MONTICELLO","140 UNIVERSITY DRIVE","MONTICELLO","AR","ARKANSAS","71656","0000","8","1","2010.0","255.0","942.0","27.0","P","2009.0","267.0","947.0","28.1","P","255.0","942.0","255.0","942.0","5","D","04","06","0.0"
"001086","UNIVERSITY OF ARKANSAS AT PINE BLUFF","1200 NORTH UNIVERSITY DRIVE","PINE BLUFF","AR","ARKANSAS","71601","2790","8","1","2010.0","300.0","1027.0","29.2","A","2009.0","288.0","965.0","29.8","A","300.0","1027.0","0.0","0.0","2","D","04","06","0.0"
"001087","ARKANSAS BAPTIST COLLEGE","1621 DOCTOR MARTIN L. KING DRIVE","LITTLE ROCK","AR","ARKANSAS","72202","6099","6","2","2010.0","92.0","273.0","33.6","A","2009.0","49.0","151.0","32.4","A","0.0","0.0","92.0","273.0","2","D","02","06","0.0"
"001088","LYON COLLEGE","2300 HIGHLAND ROAD","BATESVILLE","AR","ARKANSAS","72501","3699","6","2","2010.0","10.0","118.0","8.4","A","2009.0","8.0","110.0","7.2","A","10.0","118.0","0.0","0.0","5","D","01","06","0.0"
"001089","ARKANSAS TECH UNIVERSITY","215 WEST O STREET","RUSSELLVILLE","AR","ARKANSAS","72801","2222","8","1","2010.0","311.0","1682.0","18.4","P","2009.0","308.0","1663.0","18.5","P","311.0","1682.0","311.0","1682.0","5","D","03","06","0.0"
"001090","ARKANSAS STATE UNIVERSITY","2105 AGGIE ROAD","JONESBORO","AR","ARKANSAS","72401","0000","8","1","2010.0","791.0","4170.0","18.9","P","2009.0","735.0","3794.0","19.3","P","791.0","4170.0","791.0","4170.0","5","D","01","06","0.0"
"001091","ARKANSAS STATE UNIVERSITY - BEEBE","1000 IOWA STREET","BEEBE","AR","ARKANSAS","72012","1000","5","1","2010.0","142.0","690.0","20.5","P","2009.0","138.0","607.0","22.7","P","142.0","690.0","142.0","690.0","5","D","02","06","0.0"
"001092","UNIVERSITY OF CENTRAL ARKANSAS","201 DONAGHEY AVENUE","CONWAY","AR","ARKANSAS","72035","0001","8","1","2010.0","373.0","2605.0","14.3","A","2009.0","325.0","2558.0","12.7","A","367.0","2562.0","13.0","170.0","5","D","02","06","0.0"
"001093","CENTRAL BAPTIST COLLEGE","1501 COLLEGE AVENUE","CONWAY","AR","ARKANSAS","72034","6470","6","2","2010.0","22.0","149.0","14.7","A","2009.0","20.0","130.0","15.3","A","22.0","149.0","0.0","0.0","5","D","02","06","0.0"
"001094","UNIVERSITY OF THE OZARKS","415 NORTH COLLEGE AVENUE","CLARKSVILLE","AR","ARKANSAS","72830","2880","6","2","2010.0","10.0","112.0","8.9","A","2009.0","22.0","128.0","17.1","A","10.0","112.0","0.0","0.0","5","D","03","06","0.0"
"001095","CROWLEY'S RIDGE COLLEGE","100 COLLEGE DRIVE","PARAGOULD","AR","ARKANSAS","72450","9775","6","2","2010.0","11.0","41.0","26.8","A","2009.0","17.0","53.0","32.0","A","11.0","41.0","0.0","0.0","5","D","01","06","0.0"
"001097","HARDING UNIVERSITY","915 EAST MARKET","SEARCY","AR","ARKANSAS","72149","0001","8","2","2010.0","81.0","1165.0","6.9","A","2009.0","48.0","1175.0","4.0","A","81.0","1165.0","0.0","0.0","5","D","02","06","0.0"
"001098","HENDERSON STATE UNIVERSITY","1100 HENDERSON STREET","ARKADELPHIA","AR","ARKANSAS","71999","0001","8","1","2010.0","159.0","921.0","17.2","A","2009.0","169.0","954.0","17.7","A","159.0","921.0","0.0","0.0","5","D","04","06","0.0"
"001099","HENDRIX COLLEGE","1600 WASHINGTON AVENUE","CONWAY","AR","ARKANSAS","72032","3080","8","2","2010.0","15.0","193.0","7.7","A","2009.0","11.0","166.0","6.6","A","15.0","193.0","0.0","0.0","5","D","02","06","0.0"
"001100","JOHN BROWN UNIVERSITY","2000 WEST UNIVERSITY STREET","SILOAM SPRINGS","AR","ARKANSAS","72761","2747","8","2","2010.0","21.0","553.0","3.7","A","2009.0","16.0","515.0","3.1","A","21.0","520.0","0.0","34.0","5","D","03","06","0.0"
"001101","UNIVERSITY OF ARKANSAS AT LITTLE ROCK","2801 SOUTH UNIVERSITY","LITTLE ROCK","AR","ARKANSAS","72204","1099","8","1","2010.0","465.0","2979.0","15.6","A","2009.0","425.0","2881.0","14.7","A","465.0","2978.0","0.0","4.0","5","D","02","06","0.0"
"001102","OUACHITA BAPTIST UNIVERSITY","410 OUACHITA DRIVE","ARKADELPHIA","AR","ARKANSAS","71998","0001","6","2","2010.0","25.0","242.0","10.3","A","2009.0","18.0","236.0","7.6","A","25.0","242.0","0.0","0.0","5","D","04","06","0.0"
"001103","PHILANDER SMITH COLLEGE","900 WEST DAISY GASTON BATES DRIVE","LITTLE ROCK","AR","ARKANSAS","72202","3718","6","2","2010.0","44.0","216.0","20.3","A","2009.0","46.0","218.0","21.1","A","39.0","198.0","9.0","56.0","2","D","02","06","0.0"
"001104","PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS","1000 CAMPUS DRIVE","HELENA","AR","ARKANSAS","72342","0000","5","1","2010.0","32.0","97.0","32.9","A","2009.0","29.0","125.0","23.2","A","32.0","97.0","0.0","0.0","5","D","01","06","0.0"
"001105","SHORTER COLLEGE","604 LOCUST STREET","NORTH LITTLE ROCK","AR","ARKANSAS","72114","4885","5","2","2010.0","0.0","0.0","0.0","A","2009.0","0.0","0.0","0.0","A","0.0","0.0","0.0","0.0","2","D","02","06","0.0"
"001106","WILLIAMS BAPTIST COLLEGE","60 W. FULLBRIGHT AVENUE","WALNUT RIDGE","AR","ARKANSAS","72476","4661","6","2","2010.0","12.0","155.0","7.7","A","2009.0","13.0","171.0","7.6","A","0.0","0.0","12.0","155.0","5","D","01","06","0.0"
"001107","SOUTHERN ARKANSAS UNIVERSITY","100 EAST UNIVERSITY","MAGNOLIA","AR","ARKANSAS","71753","5000","8","1","2010.0","149.0","744.0","20.0","A","2009.0","129.0","739.0","17.4","A","149.0","744.0","0.0","0.0","5","D","04","06","0.0"
"001108","UNIVERSITY OF ARKANSAS","425 ADMINISTRATION BUILDING","FAYETTEVILLE","AR","ARKANSAS","72701","0000","8","1","2010.0","229.0","2805.0","8.1","P","2009.0","188.0","2665.0","7.0","P","229.0","2805.0","229.0","2805.0","5","D","03","06","0.0"
"001109","UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES","4301 WEST MARKHAM STREET           SLOT 864","LITTLE ROCK","AR","ARKANSAS","72205","7102","8","1","2010.0","32.0","678.0","4.7","P","2009.0","20.0","623.0","3.2","P","32.0","678.0","32.0","678.0","5","D","02","06","0.0"
"001110","UNIVERSITY OF ARKANSAS AT FORT SMITH","5210 GRAND AVENUE","FORT SMITH","AR","ARKANSAS","72904","7397","6","1","2010.0","292.0","1317.0","22.1","A","2009.0","214.0","1137.0","18.8","A","197.0","1048.0","126.0","539.0","5","D","03","06","0.0"
"001111","ALLAN HANCOCK COLLEGE","800 SOUTH COLLEGE DRIVE","SANTA MARIA","CA","CALIFORNIA","93454","6399","5","1","2010.0","17.0","77.0","22.0","A","2009.0","23.0","64.0","35.9","A","17.0","77.0","0.0","0.0","3","D","23","09","0.0"
"001113","ANTELOPE VALLEY COLLEGE","3041 WEST AVENUE K","LANCASTER","CA","CALIFORNIA","93536","5426","5","1","2010.0","425.0","1303.0","32.6","A","2009.0","277.0","832.0","33.2","A","425.0","1303.0","0.0","0.0","5","D","22","09","0.0"
"001116","ART CENTER COLLEGE OF DESIGN","1700 LIDA STREET","PASADENA","CA","CALIFORNIA","91103","1999","8","2","2010.0","34.0","409.0","8.3","A","2009.0","34.0","438.0","7.7","A","34.0","408.0","0.0","1.0","5","D","29","09","0.0"
"001117","AZUSA PACIFIC UNIVERSITY","901 EAST ALOSTA AVENUE","AZUSA","CA","CALIFORNIA","91702","7000","8","2","2010.0","105.0","2656.0","3.9","A","2009.0","68.0","2512.0","2.7","A","98.0","2544.0","13.0","607.0","5","D","32","09","0.0"
"001118","BAKERSFIELD COLLEGE","1801 PANORAMA DRIVE","BAKERSFIELD","CA","CALIFORNIA","93305","1299","5","1","2010.0","124.0","413.0","30.0","A","2009.0","75.0","281.0","26.6","A","124.0","412.0","0.0","1.0","3","D","22","09","0.0"
"001119","BARSTOW COMMUNITY COLLEGE","2700 BARSTOW ROAD","BARSTOW","CA","CALIFORNIA","92311","6608","5","1","2010.0","0.0","0.0","0.0","A","2009.0","0.0","0.0","0.0","A","0.0","0.0","0.0","0.0","5","D","25","09","0.0"
"001120","AMERICAN BAPTIST SEMINARY OF THE WEST","2606 DWIGHT WAY","BERKELEY","CA","CALIFORNIA","94704","3029","8","2","2010.0","5.0","10.0","50.0","P","2009.0","0.0","12.0","0.0","P","5.0","10.0","5.0","10.0","5","D","09","09","0.0"
"001122","BIOLA UNIVERSITY","13800 BIOLA AVENUE","LA MIRADA","CA","CALIFORNIA","90639","0001","8","2","2010.0","33.0","1147.0","2.8","A","2009.0","32.0","1128.0","2.8","A","33.0","1147.0","0.0","0.0","5","D","39","09","0.0"
"001123","BROOKS INSTITUTE","1321 ALAMEDA PADRE SERRA","SANTA BARBARA","CA","CALIFORNIA","93103","1809","8","3","2010.0","60.0","515.0","11.6","A","2009.0","108.0","670.0","16.1","A","60.0","515.0","0.0","1.0","5","D","23","09","0.0"
"001124","CABRILLO COLLEGE","6500 SOQUEL DRIVE","APTOS","CA","CALIFORNIA","95003","3194","5","1","2010.0","52.0","272.0","19.1","A","2009.0","46.0","263.0","17.4","A","52.0","272.0","0.0","0.0","5","D","17","09","0.0"
"001125","CALIFORNIA BAPTIST UNIVERSITY","8432 MAGNOLIA AVENUE","RIVERSIDE","CA","CALIFORNIA","92504","3297","8","2","2010.0","122.0","1260.0","9.6","A","2009.0","93.0","1142.0","8.1","A","122.0","1260.0","0.0","0.0","5","D","44","09","0.0"
"001127","CALIFORNIA COLLEGE OF THE ARTS","1111 EIGHTH STREET","SAN FRANCISCO","CA","CALIFORNIA","94107","2206","8","2","2010.0","40.0","446.0","8.9","A","2009.0","22.0","451.0","4.8","A","40.0","446.0","0.0","1.0","5","D","08","09","0.0"
"001131","CALIFORNIA INSTITUTE OF TECHNOLOGY","1200 EAST CALIFORNIA BOULEVARD","PASADENA","CA","CALIFORNIA","91125","0001","8","2","2010.0","1.0","33.0","3.0","A","2009.0","0.0","38.0","0.0","A","0.0","0.0","1.0","33.0","5","D","29","09","0.0"
"001132","CALIFORNIA INSTITUTE OF THE ARTS","24700 MCBEAN PARKWAY","VALENCIA","CA","CALIFORNIA","91355","2397","8","2","2010.0","44.0","389.0","11.3","A","2009.0","24.0","343.0","6.9","A","44.0","389.0","0.0","0.0","5","D","25","09","0.0"
"001133","CALIFORNIA LUTHERAN UNIVERSITY","60 WEST OLSEN ROAD","THOUSAND OAKS","CA","CALIFORNIA","91360","2787","8","2","2010.0","32.0","836.0","3.8","A","2009.0","21.0","727.0","2.8","A","32.0","836.0","0.0","0.0","5","D","24","09","0.0"
"001134","CALIFORNIA MARITIME ACADEMY","200 MARITIME ACADEMY DRIVE","VALLEJO","CA","CALIFORNIA","94590","8181","8","1","2010.0","14.0","153.0","9.1","A","2009.0","15.0","141.0","10.6","A","14.0","153.0","0.0","0.0","5","D","07","09","0.0"
"001137","CALIFORNIA STATE UNIVERSITY, FULLERTON","800 NORTH STATE COLLEGE BOULEVARD","FULLERTON","CA","CALIFORNIA","92831","3599","8","1","2010.0","354.0","4611.0","7.6","A","2009.0","289.0","4653.0","6.2","A","354.0","4611.0","0.0","0.0","5","D","40","09","0.0"
"001138","CALIFORNIA STATE UNIVERSITY, EAST BAY","25800 CARLOS BEE BOULEVARD","HAYWARD","CA","CALIFORNIA","94542","3000","8","1","2010.0","236.0","2308.0","10.2","A","2009.0","192.0","2411.0","7.9","A","236.0","2308.0","0.0","0.0","5","D","13","09","0.0"
"001139","CALIFORNIA STATE UNIVERSITY, LONG BEACH","1250 BELLFLOWER BOULEVARD","LONG BEACH","CA","CALIFORNIA","90840","0006","8","1","2010.0","306.0","5053.0","6.0","A","2009.0","238.0","4986.0","4.7","A","292.0","4727.0","36.0","1141.0","5","D","46","09","0.0"
"001140","CALIFORNIA STATE UNIVERSITY, LOS ANGELES","5151 STATE UNIVERSITY DRIVE","LOS ANGELES","CA","CALIFORNIA","90032","4226","8","1","2010.0","238.0","3116.0","7.6","A","2009.0","150.0","2839.0","5.2","A","1.0","1.0","237.0","3115.0","3","D","32","09","0.0"
